nom,category_id,categorie,prix_initial,prix_optimal,stock,date_expiration,jours_avant_expiration,supermarche,zone
Melon vert,2,Fruits et Légumes,6.2,2.034,247,2026-04-06,2,Carrefour,Sfax
Baguette classique,3,Boulangerie,0.2,0.2,59,2026-04-08,4,Carrefour,Sfax
Baguette tradition,3,Boulangerie,0.3,0.167,32,2026-04-06,2,Carrefour,Sfax
Pain complet,3,Boulangerie,0.6,0.6,71,2026-04-08,4,Carrefour,Sfax
Pain de campagne,3,Boulangerie,1.2,0.667,71,2026-04-06,2,Carrefour,Sfax
Pain aux céréales,3,Boulangerie,1.5,0.833,76,2026-04-06,2,Carrefour,Sfax
Pain aux graines,3,Boulangerie,1.7,0.944,76,2026-04-06,2,Carrefour,Sfax
Pain rond,3,Boulangerie,0.9,0.26,70,2026-04-05,1,Carrefour,Sfax
Pain sandwich,3,Boulangerie,1.8,1.8,54,2026-04-08,4,Carrefour,Sfax
Pain de mie nature,3,Boulangerie,2.2,0.636,37,2026-04-05,1,Carrefour,Sfax
Pain de mie complet,3,Boulangerie,2.5,2.5,22,2026-04-07,3,Carrefour,Sfax
Pain de mie sans croûte,3,Boulangerie,2.8,1.556,16,2026-04-06,2,Carrefour,Sfax
Pain burger,3,Boulangerie,2.0,2.0,62,2026-04-07,3,Carrefour,Sfax
Pain hot dog,3,Boulangerie,1.9,1.9,13,2026-04-08,4,Carrefour,Sfax
Pain pita,3,Boulangerie,1.2,1.2,32,2026-04-07,3,Carrefour,Sfax
Pain libanais,3,Boulangerie,1.3,1.3,79,2026-04-08,4,Carrefour,Sfax
Pain tabouna,3,Boulangerie,1.0,1.0,42,2026-04-08,4,Carrefour,Sfax
Pain maison,3,Boulangerie,1.1,0.318,17,2026-04-05,1,Carrefour,Sfax
Pain blanc,3,Boulangerie,0.5,0.5,46,2026-04-07,3,Carrefour,Sfax
Pain long,3,Boulangerie,0.4,0.222,31,2026-04-06,2,Carrefour,Sfax
Pain aux olives,3,Boulangerie,1.8,1.8,30,2026-04-08,4,Carrefour,Sfax
Pain au fromage,3,Boulangerie,2.2,2.2,44,2026-04-07,3,Carrefour,Sfax
Pain au lait,3,Boulangerie,1.9,1.9,14,2026-04-08,4,Carrefour,Sfax
Croissant beurre,3,Boulangerie,1.2,0.667,55,2026-04-06,2,Carrefour,Sfax
Croissant chocolat,3,Boulangerie,1.3,0.722,57,2026-04-06,2,Carrefour,Sfax
Croissant amande,3,Boulangerie,1.5,0.833,65,2026-04-06,2,Carrefour,Sfax
Pain aux raisins,3,Boulangerie,1.4,1.4,68,2026-04-08,4,Carrefour,Sfax
Brioche nature,3,Boulangerie,2.5,2.5,38,2026-04-07,3,Carrefour,Sfax
Brioche au sucre,3,Boulangerie,2.8,1.556,27,2026-04-06,2,Carrefour,Sfax
Brioche chocolat,3,Boulangerie,3.2,3.2,17,2026-04-07,3,Carrefour,Sfax
Brioche tressée,3,Boulangerie,3.5,1.011,63,2026-04-05,1,Carrefour,Sfax
Brioche fourrée,3,Boulangerie,3.8,3.8,47,2026-04-08,4,Carrefour,Sfax
Cake nature,3,Boulangerie,4.5,4.5,36,2026-04-08,4,Carrefour,Sfax
Cake chocolat,3,Boulangerie,5.2,5.2,21,2026-04-07,3,Carrefour,Sfax
Cake marbré,3,Boulangerie,5.5,5.5,70,2026-04-07,3,Carrefour,Sfax
Cake citron,3,Boulangerie,4.8,2.667,70,2026-04-06,2,Carrefour,Sfax
Cake fruits,3,Boulangerie,5.9,1.704,76,2026-04-05,1,Carrefour,Sfax
Madeleine nature,3,Boulangerie,3.2,3.2,44,2026-04-07,3,Carrefour,Sfax
Madeleine chocolat,3,Boulangerie,3.8,3.8,24,2026-04-08,4,Carrefour,Sfax
Donut sucre,3,Boulangerie,2.5,0.722,22,2026-04-05,1,Carrefour,Sfax
Donut chocolat,3,Boulangerie,2.8,2.8,44,2026-04-08,4,Carrefour,Sfax
Donut fraise,3,Boulangerie,2.9,0.838,68,2026-04-05,1,Carrefour,Sfax
Beignet nature,3,Boulangerie,2.2,2.2,63,2026-04-07,3,Carrefour,Sfax
Beignet chocolat,3,Boulangerie,2.6,2.6,39,2026-04-07,3,Carrefour,Sfax
Beignet crème,3,Boulangerie,2.7,0.78,57,2026-04-05,1,Carrefour,Sfax
Tarte aux pommes,3,Boulangerie,6.5,3.611,44,2026-04-06,2,Carrefour,Sfax
Tarte aux fraises,3,Boulangerie,7.2,7.2,47,2026-04-07,3,Carrefour,Sfax
Tarte citron,3,Boulangerie,6.8,3.778,33,2026-04-06,2,Carrefour,Sfax
Tarte chocolat,3,Boulangerie,7.5,7.5,58,2026-04-08,4,Carrefour,Sfax
Tarte aux amandes,3,Boulangerie,7.9,7.9,41,2026-04-07,3,Carrefour,Sfax
Éclair chocolat,3,Boulangerie,2.8,2.8,67,2026-04-07,3,Carrefour,Sfax
Éclair café,3,Boulangerie,2.9,2.9,12,2026-04-08,4,Carrefour,Sfax
Éclair vanille,3,Boulangerie,2.7,0.78,78,2026-04-05,1,Carrefour,Sfax
Mille-feuille,3,Boulangerie,3.5,3.5,19,2026-04-07,3,Carrefour,Sfax
Religieuse chocolat,3,Boulangerie,3.8,3.8,34,2026-04-08,4,Carrefour,Sfax
Paris-brest,3,Boulangerie,4.2,1.213,70,2026-04-05,1,Carrefour,Sfax
Chausson aux pommes,3,Boulangerie,1.9,1.9,28,2026-04-07,3,Carrefour,Sfax
Palmier,3,Boulangerie,1.8,1.0,75,2026-04-06,2,Carrefour,Sfax
Sablé,3,Boulangerie,2.2,2.2,70,2026-04-07,3,Carrefour,Sfax
Cookies chocolat,3,Boulangerie,2.5,2.5,34,2026-04-08,4,Carrefour,Sfax
Cookies noix,3,Boulangerie,2.7,2.7,57,2026-04-07,3,Carrefour,Sfax
Cookies raisins,3,Boulangerie,2.6,2.6,33,2026-04-07,3,Carrefour,Sfax
Biscuits secs,3,Boulangerie,3.2,3.2,64,2026-04-08,4,Carrefour,Sfax
Gâteau au chocolat,3,Boulangerie,12.5,12.5,78,2026-04-07,3,Carrefour,Sfax
Gâteau vanille,3,Boulangerie,11.8,3.409,68,2026-04-05,1,Carrefour,Sfax
Gâteau fraise,3,Boulangerie,13.2,3.813,60,2026-04-05,1,Carrefour,Sfax
Gâteau anniversaire,3,Boulangerie,18.0,10.0,21,2026-04-06,2,Carrefour,Sfax
Mini pizza,3,Boulangerie,1.5,0.833,13,2026-04-06,2,Carrefour,Sfax
Mini sandwich,3,Boulangerie,2.0,2.0,51,2026-04-08,4,Carrefour,Sfax
Feuilleté fromage,3,Boulangerie,1.8,0.52,47,2026-04-05,1,Carrefour,Sfax
Feuilleté viande,3,Boulangerie,2.2,2.2,23,2026-04-07,3,Carrefour,Sfax
Feuilleté poulet,3,Boulangerie,2.1,2.1,41,2026-04-07,3,Carrefour,Sfax
Quiche lorraine,3,Boulangerie,4.5,2.5,70,2026-04-06,2,Carrefour,Sfax
Quiche fromage,3,Boulangerie,4.2,4.2,36,2026-04-07,3,Carrefour,Sfax
Quiche légumes,3,Boulangerie,4.0,2.222,63,2026-04-06,2,Carrefour,Sfax
Pizza marguerita,3,Boulangerie,5.5,5.5,30,2026-04-08,4,Carrefour,Sfax
Pizza thon,3,Boulangerie,6.2,6.2,14,2026-04-07,3,Carrefour,Sfax
Pizza poulet,3,Boulangerie,6.8,6.8,50,2026-04-07,3,Carrefour,Sfax
Focaccia,3,Boulangerie,3.9,2.167,63,2026-04-06,2,Carrefour,Sfax
Pain focaccia olives,3,Boulangerie,4.2,4.2,31,2026-04-07,3,Carrefour,Sfax
Eau minérale Délice 1L,5,Épicerie,0.7,0.7,103,2026-06-14,71,Carrefour,Tunis
Eau minérale GARCI 1L,5,Épicerie,0.62,0.62,299,2026-06-08,65,Carrefour,Tunis
Eau gazéifiée GARCI 0.5L,5,Épicerie,0.48,0.48,182,2026-06-19,76,Carrefour,Tunis
Eau minérale SAFIA 1.5L,5,Épicerie,0.72,0.673,253,2026-05-21,47,Carrefour,Tunis
Eau gazéifiée JEKTISS 0.5L,5,Épicerie,0.45,0.417,248,2026-05-20,46,Carrefour,Tunis
Eau Gazéifiée JEKTISS 1L,5,Épicerie,0.67,0.645,181,2026-05-24,50,Carrefour,Tunis
Eau minérale AQUALINE 2L,5,Épicerie,0.76,0.612,151,2026-05-07,33,Carrefour,Tunis
Eau minérale AQUALINE 0.5L,5,Épicerie,0.4,0.359,98,2026-05-17,43,Carrefour,Tunis
Eau minérale BARGOU 1.5L,5,Épicerie,0.61,0.373,246,2026-04-16,12,Carrefour,Tunis
Eau minérale AQUALINE 1.5L,5,Épicerie,0.66,0.452,335,2026-04-24,20,Carrefour,Tunis
Eau minérale CRISTALINE 1.5L,5,Épicerie,0.64,0.545,261,2026-05-12,38,Carrefour,Tunis
Eau minérale CRISTALINE 0.5L,5,Épicerie,0.42,0.319,170,2026-05-02,28,Carrefour,Tunis
Eau minérale DIMA 1.5L,5,Épicerie,0.66,0.66,223,2026-07-03,90,Carrefour,Tunis
Eau minérale DIMA 0.5L,5,Épicerie,0.45,0.279,133,2026-04-17,13,Carrefour,Tunis
Eau minérale DIMA 2L,5,Épicerie,0.75,0.715,332,2026-05-23,49,Carrefour,Tunis
Eau minérale FOURAT 2L,5,Épicerie,0.89,0.89,269,2026-06-09,66,Carrefour,Tunis
Eau minérale FOURAT 0.5L,5,Épicerie,0.36,0.36,331,2026-05-28,54,Carrefour,Tunis
Eau minérale MARWA 0.5L,5,Épicerie,0.41,0.41,65,2026-06-18,75,Carrefour,Tunis
Eau minérale JEKTISS 1L,5,Épicerie,0.61,0.429,338,2026-04-26,22,Carrefour,Tunis
Eau minérale MARWA 1.5L,5,Épicerie,0.64,0.367,187,2026-04-12,8,Carrefour,Tunis
Eau minérale MELLITI 1.5L,5,Épicerie,0.64,0.557,68,2026-05-14,40,Carrefour,Tunis
Eau minérale MELLITI 0.5L,5,Épicerie,0.42,0.42,248,2026-06-27,84,Carrefour,Tunis
Eau minérale PALMA 0.5L,5,Épicerie,0.5,0.5,155,2026-05-29,55,Carrefour,Tunis
Eau minérale PALMA 1.5L,5,Épicerie,0.75,0.694,183,2026-05-20,46,Carrefour,Tunis
Eau minérale PRISTINE 0.5L,5,Épicerie,0.43,0.243,274,2026-04-11,7,Carrefour,Tunis
Eau minérale PRISTINE 1.5L,5,Épicerie,0.64,0.64,84,2026-06-02,59,Carrefour,Tunis
Eau minérale PRIMAQUA 6L,5,Épicerie,0.39,0.39,278,2026-05-30,56,Carrefour,Tunis
Eau minérale SABRINE 1.5L,5,Épicerie,0.7,0.694,194,2026-05-27,53,Carrefour,Tunis
Eau minérale TIJEN 1.5L,5,Épicerie,0.71,0.71,254,2026-07-01,88,Carrefour,Tunis
Eau minérale TIJEN 0.5L,5,Épicerie,0.46,0.46,295,2026-06-16,73,Carrefour,Tunis
Boisson au jus tropical Fruzzy,5,Épicerie,0.58,0.489,251,2026-05-11,37,Géant,Sfax
Boisson au jus d'ananas,5,Épicerie,0.93,0.93,278,2026-05-31,57,Monoprix,Tunis
Boisson au jus nectar d'orange,5,Épicerie,3.42,3.388,270,2026-05-27,53,MG,Ariana
Boisson au jus nectar d'ananas,5,Épicerie,3.42,3.42,312,2026-06-07,64,Aziza,Tunis
Boisson au jus pinacolada,5,Épicerie,1.27,1.223,50,2026-05-24,50,Monoprix,Sfax
Boisson au jus Bravo,5,Épicerie,9.7,6.646,329,2026-04-24,20,Aziza,Gafsa
Boisson au jus orange,5,Épicerie,0.89,0.527,255,2026-04-14,10,Monoprix,Nabeul
Boisson au jus cocktail,5,Épicerie,0.89,0.47,123,2026-04-07,3,Aziza,Ben Arous
Boisson au jus Energy Cocktail,5,Épicerie,1.2,1.2,335,2026-06-15,72,MG,Gabès
Boisson au jus orange,5,Épicerie,3.2,3.2,149,2026-06-07,64,Aziza,Monastir
Boisson au jus cocktail de fruits,5,Épicerie,3.2,1.896,99,2026-04-14,10,MG,Monastir
Boisson au jus tropical Bnino,5,Épicerie,3.29,2.041,164,2026-04-17,13,Aziza,Tunis
Boisson au jus de mangue,5,Épicerie,3.2,3.2,321,2026-06-29,86,Aziza,Ben Arous
Boisson au jus multi-vitaminée,5,Épicerie,0.9,0.9,205,2026-07-01,88,Aziza,Sousse
Boisson au jus cocktail de fruits,5,Épicerie,3.0,2.778,50,2026-05-20,46,Monoprix,Bizerte
Boisson instantanée ananas,5,Épicerie,0.85,0.74,305,2026-05-14,40,MG,Nabeul
Boisson instantanée fraise,5,Épicerie,0.85,0.85,184,2026-06-08,65,Géant,Bizerte
Boisson instantanée pêche,5,Épicerie,0.85,0.842,145,2026-05-27,53,Monoprix,Gabès
Boisson instantanée cocktail de fruits,5,Épicerie,0.85,0.527,317,2026-04-17,13,Monoprix,Gabès
Boisson instantanée mangue,5,Épicerie,0.85,0.543,145,2026-04-19,15,Carrefour,Sousse
Boisson instantanée orange,5,Épicerie,0.85,0.496,71,2026-04-13,9,MG,Tunis
Boisson instantanée citron,5,Épicerie,0.85,0.85,258,2026-06-28,85,Aziza,Gafsa
Boisson au jus de pêche,5,Épicerie,4.95,4.95,77,2026-06-26,83,Monoprix,Gabès
Boisson au jus limonade,5,Épicerie,3.19,3.013,288,2026-05-22,48,Aziza,Bizerte
Jus de fraise,5,Épicerie,7.7,7.7,334,2026-06-11,68,Monoprix,Bizerte
Mojito classic frais,5,Épicerie,5.7,5.7,263,2026-06-05,62,Géant,Gabès
Sirop de pistache,5,Épicerie,32.99,18.328,268,2026-04-10,6,MG,Tunis
Boisson concentrée au goût de citron amande,5,Épicerie,24.39,24.39,227,2026-07-03,90,Géant,Gabès
Boisson concentrée au goût de fruits,5,Épicerie,11.09,8.112,111,2026-04-29,25,Aziza,Bizerte
Boisson concentré au goût d'orange,5,Épicerie,11.09,9.447,230,2026-05-12,38,MG,Nabeul
Sirop de menthe,5,Épicerie,21.39,21.39,261,2026-06-10,67,Aziza,Ben Arous
Boisson au jus menthe citron,5,Épicerie,2.99,2.99,276,2026-06-23,80,Aziza,Sfax
Boisson au jus pomme,5,Épicerie,2.99,2.99,239,2026-06-15,72,MG,Nabeul
Boisson au jus orange,5,Épicerie,2.99,2.381,245,2026-05-06,32,Carrefour,Nabeul
Pain sandwich,3,Boulangerie,2.79,2.79,19,2026-04-07,3,Carrefour,Tunis
Pain chawarma,3,Boulangerie,2.29,2.29,68,2026-04-08,4,Carrefour,Tunis
Pain de campagne,3,Boulangerie,1.5,1.5,58,2026-04-07,3,Carrefour,Tunis
Panier à pain,3,Boulangerie,14.8,4.276,40,2026-04-05,1,Carrefour,Tunis
Pain libanais nature,3,Boulangerie,1.82,1.011,78,2026-04-06,2,Carrefour,Tunis
Chapelure,3,Boulangerie,0.8,0.231,61,2026-04-05,1,Carrefour,Tunis
Baguette aux oignons et olives,3,Boulangerie,0.85,0.85,50,2026-04-07,3,Carrefour,Tunis
Pain aux céréales,3,Boulangerie,1.0,1.0,31,2026-04-08,4,Carrefour,Tunis
Chapelure dorée,3,Boulangerie,1.05,0.303,22,2026-04-05,1,Carrefour,Tunis
Croûtons fait maison,3,Boulangerie,1.49,0.828,51,2026-04-06,2,Carrefour,Tunis
Pain libanais,3,Boulangerie,1.55,1.55,58,2026-04-08,4,Carrefour,Tunis
Hamburger,3,Boulangerie,2.0,2.0,63,2026-04-08,4,Carrefour,Tunis
Pain de mie,3,Boulangerie,2.2,2.2,10,2026-04-07,3,Carrefour,Tunis
Pain libanais complet,3,Boulangerie,2.25,2.25,26,2026-04-08,4,Carrefour,Tunis
Pain Hamburger,3,Boulangerie,2.63,2.63,67,2026-04-08,4,Carrefour,Tunis
Pain de mie,3,Boulangerie,2.3,1.278,32,2026-04-06,2,Carrefour,Tunis
Pain de campagne,3,Boulangerie,2.52,2.52,17,2026-04-07,3,Carrefour,Tunis
Pain brioché,3,Boulangerie,2.8,0.809,68,2026-04-05,1,Carrefour,Tunis
Croissant chocolat,3,Boulangerie,1.9,0.549,48,2026-04-05,1,Carrefour,Tunis
Pain au chocolat viennois,3,Boulangerie,3.0,0.867,37,2026-04-05,1,Carrefour,Tunis
Pain au chocolat complet,3,Boulangerie,3.1,3.1,70,2026-04-08,4,Carrefour,Tunis
Pain aux noix,3,Boulangerie,2.15,1.194,11,2026-04-06,2,Carrefour,Tunis
Baguette tradition,3,Boulangerie,1.2,0.667,26,2026-04-06,2,Carrefour,Tunis
Pain aux raisins,3,Boulangerie,1.95,1.95,22,2026-04-08,4,Carrefour,Tunis
Croissant nature,3,Boulangerie,1.75,1.75,22,2026-04-07,3,Carrefour,Tunis
Pain de seigle,3,Boulangerie,2.3,2.3,30,2026-04-08,4,Carrefour,Tunis
Baguette campagne,3,Boulangerie,1.5,0.433,64,2026-04-05,1,Carrefour,Tunis
Pain aux graines,3,Boulangerie,2.4,2.4,49,2026-04-07,3,Carrefour,Tunis
Pain burger complet,3,Boulangerie,2.5,0.722,24,2026-04-05,1,Carrefour,Tunis
Pain viennois,3,Boulangerie,2.1,1.167,61,2026-04-06,2,Carrefour,Tunis
Pain brioché aux pépites,3,Boulangerie,2.8,2.8,62,2026-04-07,3,Carrefour,Tunis
Pain au chocolat mini,3,Boulangerie,1.65,0.917,61,2026-04-06,2,Carrefour,Tunis
Pain aux olives,3,Boulangerie,2.35,0.679,42,2026-04-05,1,Carrefour,Tunis
Pain hamburger complet,3,Boulangerie,2.6,0.751,61,2026-04-05,1,Carrefour,Tunis
Baguette au levain,3,Boulangerie,1.45,1.45,63,2026-04-07,3,Carrefour,Tunis
Pain campagnard,3,Boulangerie,2.7,2.7,10,2026-04-08,4,Carrefour,Tunis
Pain intégral,3,Boulangerie,2.25,2.25,18,2026-04-08,4,Carrefour,Tunis
Croissant aux amandes,3,Boulangerie,2.0,2.0,24,2026-04-08,4,Carrefour,Tunis
Pain sandwich,3,Boulangerie,2.15,2.15,66,2026-04-08,4,Carrefour,Tunis
Pain aux céréales complètes,3,Boulangerie,2.5,1.389,36,2026-04-06,2,Carrefour,Tunis
Pain aux figues,3,Boulangerie,2.35,0.679,21,2026-04-05,1,Carrefour,Tunis
Baguette fine,3,Boulangerie,1.3,0.722,51,2026-04-06,2,Carrefour,Tunis
Pain au sésame,3,Boulangerie,2.1,2.1,20,2026-04-07,3,Carrefour,Tunis
Croissant beurre,3,Boulangerie,1.8,1.8,52,2026-04-07,3,Carrefour,Tunis
Pain multicéréales,3,Boulangerie,2.45,0.708,26,2026-04-05,1,Carrefour,Tunis
Pain au levain,3,Boulangerie,2.6,1.444,41,2026-04-06,2,Carrefour,Tunis
Baguette rustique,3,Boulangerie,1.55,1.55,49,2026-04-07,3,Carrefour,Tunis
Pain aux graines de courge,3,Boulangerie,2.7,1.5,65,2026-04-06,2,Carrefour,Tunis
Pain burger nature,3,Boulangerie,2.4,1.333,59,2026-04-06,2,Carrefour,Tunis
Pain viennois aux raisins,3,Boulangerie,2.05,0.592,46,2026-04-05,1,Carrefour,Tunis
Pain brioché au chocolat,3,Boulangerie,2.9,2.9,73,2026-04-07,3,Carrefour,Tunis
Pain au chocolat grand format,3,Boulangerie,2.2,2.2,63,2026-04-08,4,Carrefour,Tunis
Pain aux herbes,3,Boulangerie,2.3,2.3,58,2026-04-07,3,Carrefour,Tunis
Pain hamburger nature,3,Boulangerie,2.5,2.5,20,2026-04-08,4,Carrefour,Tunis
Baguette au blé complet,3,Boulangerie,1.4,0.404,58,2026-04-05,1,Carrefour,Tunis
Pain campagnard aux noix,3,Boulangerie,2.8,2.8,75,2026-04-07,3,Carrefour,Tunis
Pain intégral aux raisins,3,Boulangerie,2.55,2.55,37,2026-04-07,3,Carrefour,Tunis
Croissant au chocolat,3,Boulangerie,1.95,1.083,26,2026-04-06,2,Carrefour,Tunis
Pain sandwich complet,3,Boulangerie,2.3,2.3,28,2026-04-08,4,Carrefour,Tunis
Pain aux céréales et graines,3,Boulangerie,2.65,1.472,37,2026-04-06,2,Carrefour,Tunis
Pain aux olives,3,Boulangerie,2.2,2.2,47,2026-04-07,3,Carrefour,Tunis
Baguette tradition,3,Boulangerie,1.35,1.35,46,2026-04-07,3,Carrefour,Tunis
Pain au maïs,3,Boulangerie,2.1,1.167,77,2026-04-06,2,Carrefour,Tunis
Pain de seigle,3,Boulangerie,2.5,2.5,58,2026-04-07,3,Carrefour,Tunis
Pain nordique,3,Boulangerie,2.7,1.5,45,2026-04-06,2,Carrefour,Tunis
Baguette aux graines,3,Boulangerie,1.6,1.6,22,2026-04-08,4,Carrefour,Tunis
Pain au lin,3,Boulangerie,2.65,2.65,67,2026-04-08,4,Carrefour,Tunis
Pain burger complet,3,Boulangerie,2.45,1.361,69,2026-04-06,2,Carrefour,Tunis
Pain viennois nature,3,Boulangerie,2.05,2.05,67,2026-04-08,4,Carrefour,Tunis
Pain brioché nature,3,Boulangerie,2.9,2.9,65,2026-04-07,3,Carrefour,Tunis
Pain au chocolat mini,3,Boulangerie,2.15,0.621,37,2026-04-05,1,Carrefour,Tunis
Pain aux herbes de Provence,3,Boulangerie,2.3,1.278,51,2026-04-06,2,Carrefour,Tunis
Pain hamburger complet,3,Boulangerie,2.55,2.55,57,2026-04-08,4,Carrefour,Tunis
Baguette aux céréales,3,Boulangerie,1.45,1.45,72,2026-04-08,4,Carrefour,Tunis
Pain campagnard,3,Boulangerie,2.8,1.556,13,2026-04-06,2,Carrefour,Tunis
Pain complet aux noix,3,Boulangerie,2.6,0.751,36,2026-04-05,1,Carrefour,Tunis
Croissant nature,3,Boulangerie,1.95,1.95,25,2026-04-08,4,Carrefour,Tunis
Pain sandwich multicéréales,3,Boulangerie,2.35,2.35,40,2026-04-08,4,Carrefour,Tunis
Pain aux graines de tournesol,3,Boulangerie,2.7,0.78,23,2026-04-05,1,Carrefour,Tunis
Pain aux raisins,3,Boulangerie,2.15,2.15,34,2026-04-07,3,Carrefour,Tunis
Pain au sésame,3,Boulangerie,2.3,2.3,43,2026-04-07,3,Carrefour,Tunis
Baguette parisienne,3,Boulangerie,1.5,0.833,33,2026-04-06,2,Carrefour,Tunis
Pain au chocolat noir,3,Boulangerie,2.4,2.4,35,2026-04-08,4,Carrefour,Tunis
Pain au fromage,3,Boulangerie,2.7,2.7,73,2026-04-08,4,Carrefour,Tunis
Pain aux olives et romarin,3,Boulangerie,2.65,2.65,19,2026-04-07,3,Carrefour,Tunis
Pain complet aux figues,3,Boulangerie,2.9,2.9,76,2026-04-08,4,Carrefour,Tunis
Brioche à la vanille,3,Boulangerie,2.35,2.35,14,2026-04-07,3,Carrefour,Tunis
Pain aux graines de lin,3,Boulangerie,2.6,2.6,67,2026-04-07,3,Carrefour,Tunis
Pain hamburger petit,3,Boulangerie,2.5,2.5,24,2026-04-07,3,Carrefour,Tunis
Pain aux noix et raisins,3,Boulangerie,2.95,2.95,62,2026-04-08,4,Carrefour,Tunis
Croissant au beurre,3,Boulangerie,2.2,2.2,35,2026-04-07,3,Carrefour,Tunis
Pain viennois au chocolat,3,Boulangerie,2.4,2.4,43,2026-04-07,3,Carrefour,Tunis
Pain de campagne complet,3,Boulangerie,2.8,2.8,59,2026-04-08,4,Carrefour,Tunis
Pain à l’ancienne,3,Boulangerie,2.75,2.75,21,2026-04-07,3,Carrefour,Tunis
Baguette complète,3,Boulangerie,1.7,1.7,13,2026-04-07,3,Carrefour,Tunis
Pain sandwich complet,3,Boulangerie,2.35,2.35,57,2026-04-07,3,Carrefour,Tunis
Pain aux graines diverses,3,Boulangerie,2.65,1.472,10,2026-04-06,2,Carrefour,Tunis
Filet de poulet,4,Viandes et Poissons,18.5,5.978,29,2026-04-06,2,Carrefour,Tunis
Cuisse de poulet,4,Viandes et Poissons,12.0,4.225,34,2026-04-07,3,Carrefour,Tunis
Escalope de dinde,4,Viandes et Poissons,20.0,15.372,25,2026-04-13,9,Carrefour,Tunis
Aiguillettes de poulet,4,Viandes et Poissons,22.0,6.727,24,2026-04-05,1,Carrefour,Tunis
Haché de boeuf,4,Viandes et Poissons,25.5,11.338,26,2026-04-09,5,Carrefour,Tunis
Steak de boeuf,4,Viandes et Poissons,30.0,11.777,37,2026-04-08,4,Carrefour,Tunis
Brochettes de boeuf,4,Viandes et Poissons,28.5,25.038,19,2026-04-14,10,Carrefour,Tunis
Côtelettes d’agneau,4,Viandes et Poissons,35.0,35.0,19,2026-04-18,14,Carrefour,Tunis
Gigot d’agneau,4,Viandes et Poissons,40.0,17.785,29,2026-04-09,5,Carrefour,Tunis
Saucisses de poulet,4,Viandes et Poissons,15.0,11.529,28,2026-04-13,9,Carrefour,Tunis
Filet de poisson blanc,4,Viandes et Poissons,27.0,13.723,9,2026-04-10,6,Carrefour,Tunis
Dos de saumon,4,Viandes et Poissons,45.0,17.665,27,2026-04-08,4,Carrefour,Tunis
Filet de cabillaud,4,Viandes et Poissons,38.0,12.279,31,2026-04-06,2,Carrefour,Tunis
Crevettes décortiquées,4,Viandes et Poissons,50.0,50.0,25,2026-04-16,12,Carrefour,Tunis
Moules fraîches,4,Viandes et Poissons,20.0,10.165,39,2026-04-10,6,Carrefour,Tunis
Calamars,4,Viandes et Poissons,28.0,9.858,27,2026-04-07,3,Carrefour,Tunis
Filet de thon,4,Viandes et Poissons,42.0,32.281,14,2026-04-13,9,Carrefour,Tunis
Tranches de saumon fumé,4,Viandes et Poissons,55.0,32.091,12,2026-04-11,7,Carrefour,Tunis
Rôti de veau,4,Viandes et Poissons,48.0,48.0,15,2026-04-17,13,Carrefour,Tunis
Foie de volaille,4,Viandes et Poissons,16.0,14.056,9,2026-04-14,10,Carrefour,Tunis
Pilons de poulet,4,Viandes et Poissons,14.0,6.225,33,2026-04-09,5,Carrefour,Tunis
Blanc de poulet,4,Viandes et Poissons,19.5,19.5,13,2026-04-15,11,Carrefour,Tunis
Filet de dinde,4,Viandes et Poissons,21.0,6.421,6,2026-04-05,1,Carrefour,Tunis
Cuisse de dinde,4,Viandes et Poissons,18.0,18.0,34,2026-04-15,11,Carrefour,Tunis
Haché de veau,4,Viandes et Poissons,26.5,26.5,32,2026-04-16,12,Carrefour,Tunis
Steak haché de boeuf,4,Viandes et Poissons,32.0,18.671,16,2026-04-11,7,Carrefour,Tunis
Brochettes d’agneau marinées,4,Viandes et Poissons,37.0,37.0,30,2026-04-17,13,Carrefour,Tunis
Côtelettes de porc,4,Viandes et Poissons,30.0,30.0,12,2026-04-17,13,Carrefour,Tunis
Rôti de porc,4,Viandes et Poissons,42.0,36.898,32,2026-04-14,10,Carrefour,Tunis
Saucisses de porc,4,Viandes et Poissons,18.0,13.835,34,2026-04-13,9,Carrefour,Tunis
Filet de merlan,4,Viandes et Poissons,29.0,25.477,35,2026-04-14,10,Carrefour,Tunis
Filet de dorade,4,Viandes et Poissons,35.0,23.459,25,2026-04-12,8,Carrefour,Tunis
Crevettes crues,4,Viandes et Poissons,48.0,28.007,38,2026-04-11,7,Carrefour,Tunis
Calamars frais,4,Viandes et Poissons,30.0,11.777,35,2026-04-08,4,Carrefour,Tunis
Moules surgelées,4,Viandes et Poissons,22.0,22.0,29,2026-04-16,12,Carrefour,Tunis
Saumon entier,4,Viandes et Poissons,50.0,29.174,5,2026-04-11,7,Carrefour,Tunis
Truite entière,4,Viandes et Poissons,38.0,25.469,26,2026-04-12,8,Carrefour,Tunis
Thon frais,4,Viandes et Poissons,46.0,14.066,5,2026-04-05,1,Carrefour,Tunis
Foie de veau,4,Viandes et Poissons,25.0,7.645,25,2026-04-05,1,Carrefour,Tunis
Boulettes de boeuf,4,Viandes et Poissons,24.0,12.198,26,2026-04-10,6,Carrefour,Tunis
Gigot d'agneau,4,Viandes et Poissons,40.0,40.0,39,2026-04-17,13,Carrefour,Tunis
Filet mignon de porc,4,Viandes et Poissons,28.0,18.767,20,2026-04-12,8,Carrefour,Tunis
